4.00543212891e-05	1747.0	0.0 	1.0 	0.0 	0.0 	0.0          	0.0          	0.0098249912262	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0159039497375  	1752.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.018501996994 	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0210840702057  	1754.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0246901512146	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0271561145782  	1748.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0295391082764	33.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0319800376892  	1749.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0343339443207	9.0   	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0367290973663  	1750.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.045352935791 	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.0478839874268  	1756.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.0502729415894	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.0527429580688  	1752.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.0551459789276	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.0575740337372  	1752.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.0599310398102	9.0   	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.0623531341553  	1751.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.0651400089264	9.0   	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.073634147644   	1746.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.076092004776 	47.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0785140991211  	1749.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0809760093689	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0834400653839  	1749.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0858609676361	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0882670879364  	1739.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.0906901359558	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.0932919979095  	1749.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.100957155228 	9.0   	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.103558063507   	1756.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.106255054474 	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.108716011047   	1751.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.112326145172 	42.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.114777088165   	1751.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.117166042328 	9.0   	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.119559049606   	1750.0	0.0 	5.0 	0.0 	0.0 	0.0          	0.0          	0.1219830513   	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.130407094955   	1752.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.132874965668 	10.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.135432004929   	1749.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.137813091278 	66.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.140184164047   	1749.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.142558097839 	39.0  	0.0  	4.0 	0.0	0.0	0.0	0.0           
0.144942998886   	1756.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.149536132812 	10.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
0.157070159912   	1755.0	0.0 	4.0 	0.0 	0.0 	0.0          	0.0          	0.159748077393 	13.0  	0.0  	5.0 	0.0	0.0	0.0	0.0           
